XR_002498777	LOC110674347
XM_021854864	LOC110679609
XM_021854867	LOC110679609
XM_021854866	LOC110679609
XM_021854865	LOC110679609
XM_001649719	LOC5565458
XM_001649718	LOC5565415
XM_021854871	LOC5565455
XM_001649717	LOC5565455
XM_001649716	LOC5565457
XM_021854872	LOC5565457
XM_021854873	LOC5565457
XM_021854874	LOC5565457
XM_021854877	LOC5565432
XM_001649713	LOC5565459
XM_001649712	LOC5565418
XR_002501915	LOC110678759
XM_021854919	LOC110679619
XM_021854920	LOC110679619
XM_021854921	LOC110679619
XR_002502649	LOC110679620
XM_021854923	LOC110679620
XM_021852141	LOC110678786
XM_001651894	LOC5567905
XR_002502650	LOC110679621
XR_002502651	LOC110679621
XM_021854931	LOC5567903
XM_001651891	LOC5567902
XM_021854933	LOC5567902
XM_001651890	LOC5567901
XM_021854932	LOC5567900
XM_001651888	LOC5567899
XM_021854935	LOC5567898
XM_001651885	LOC5567898
XM_021854941	LOC5567897
XM_001651884	LOC5567897
XM_001651883	LOC5567896
XM_001651882	LOC5567895
XR_002502652	LOC110679623
XR_002502653	LOC110679625
XM_021854946	LOC5567894
XM_021854948	LOC5567894
XM_021854947	LOC5567894
XM_001651879	LOC5567891
XM_021854969	LOC110679632
XM_001651878	LOC5567890
XM_001651875	LOC5567889
XM_001651874	LOC5567889
XM_001651876	LOC5567889
XM_001651873	LOC5567888
XR_002502663	LOC110679635
XM_021854976	LOC5567881
XM_021854975	LOC5567881
XM_021854977	LOC5567881
XM_001651872	LOC5567881
XM_021854978	LOC5567881
XM_001651871	LOC5567887
XM_001651870	LOC5567886
XM_001651869	LOC5567893
XM_001651868	LOC5567885
XM_021854983	LOC5567885
XM_001651866	LOC5567884
XM_021854982	LOC5567883
XR_002502664	LOC5567882
XR_002502665	LOC5567882
XM_021854980	LOC5567882
XM_021854981	LOC5567882
XM_021854979	LOC5567882
XR_002502666	LOC110679636
XM_021854987	LOC110679636
XM_021854984	LOC110679636
XM_021854985	LOC110679636
XM_001651862	LOC5567879
XM_001651861	LOC5567878
XM_001651860	LOC5567877
XM_021855002	LOC5567874
XM_001651858	LOC5567874
XM_021855005	LOC5567874
XM_021855003	LOC5567874
XM_001651859	LOC5567874
XM_021855004	LOC5567874
XM_001651857	LOC5567876
XR_002502679	LOC110679649
XM_001651855	LOC5567906
XR_002502678	LOC110679648
XM_021855043	LOC5567871
XM_001651854	LOC5567871
XM_001651853	LOC5567872
XM_021855066	LOC110679657
XM_021855068	LOC5576316
XM_021855067	LOC5576316
XM_021855103	LOC5576315
XR_002502697	LOC110679671
XR_002502698	LOC110679671
XM_021850906	LOC110678279
XM_011494874	LOC23687959
XM_021855173	LOC5576319
XM_021855175	LOC5576319
XM_021855172	LOC5576319
XM_021855174	LOC5576319
XM_021855177	LOC5576319
XM_021855176	LOC5576319
XM_021855178	LOC5576319
XM_021855179	LOC5576319
XM_021855170	LOC5576319
XM_021855171	LOC5576319
XR_002502702	LOC110679676
XM_001656008	LOC5576314
XM_001656009	LOC5576321
XM_021855189	LOC5576322
XM_021855190	LOC5576322
XM_001656011	LOC5576326
XM_001656012	LOC5576327
XM_021855221	LOC5576325
XM_021855222	LOC5576325
XR_002502710	LOC110679691
XM_001656015	LOC5576341
XM_001656014	LOC5576341
XR_002502711	LOC110679693
XR_002502713	LOC110679698
XR_002502714	LOC110679699
XR_002502121	LOC110678998
XM_021855331	LOC5576330
XM_021855330	LOC5576330
XM_021855329	LOC5576330
XM_021855328	LOC5576330
XM_021855332	LOC5576330
XM_021855326	LOC5576330
XM_021855333	LOC5576330
XM_021855336	LOC5564121
XM_021855338	LOC5564121
XM_021855337	LOC5564121
XR_002502721	LOC110679709
XR_002502722	LOC110679709
XM_021855363	LOC5564131
XM_021855362	LOC5564131
XM_021855364	LOC5564131
XM_001648419	LOC5564111
XM_001648418	LOC5564107
XR_002502723	LOC5564138
XM_021855370	LOC5564138
XM_021855367	LOC5564138
XM_021855369	LOC5564138
XM_021855368	LOC5564138
XR_002502726	LOC5564133
XM_001648413	LOC5564133
XM_001648411	LOC5564133
XM_001648410	LOC5564109
XM_001648409	LOC5564122
XM_001648408	LOC5564130
XM_001648407	LOC5564118
XM_001648406	LOC5564116
XM_001648404	LOC5564124
XM_001648402	LOC5564117
XR_002502033	LOC110678903
XM_001648401	LOC5564114
XM_001648400	LOC5564115
XM_021855386	LOC5564106
XM_001648398	LOC5564110
XM_021855398	LOC110679716
XM_001648397	LOC5564126
XM_021855422	LOC5564136
XM_021855423	LOC5564135
XM_021855424	LOC5564135
XM_021855425	LOC5564135
XM_021855427	LOC5564135
XM_021855428	LOC5564135
XM_021855431	LOC5564135
XM_021855426	LOC5564135
XM_021855430	LOC5564135
XM_021855438	LOC5564135
XM_021855439	LOC5564135
XM_021855437	LOC5564135
XM_021855436	LOC5564135
XM_021855440	LOC5564135
XM_021855432	LOC5564135
XM_021855433	LOC5564135
XM_021855434	LOC5564135
XR_002502048	LOC110678919
XM_001648394	LOC5564134
XM_021855444	LOC5564119
XM_021855443	LOC5564119
XM_021855442	LOC5564119
XM_021855445	LOC5564119
XM_021850907	LOC23687629
XM_001648391	LOC5564142
XM_021855588	LOC5564132
XM_021855590	LOC110679828
XM_021855589	LOC110679827
XM_021855591	LOC110679829
XM_021855595	LOC110679832
XM_021855609	LOC5564140
XM_021855608	LOC5564140
XM_021855605	LOC5564140
XM_021855611	LOC5564140
XM_021855607	LOC5564140
XM_021855604	LOC5564140
XM_021855601	LOC5564140
XM_021855598	LOC5564140
XM_021855597	LOC5564140
XM_021855610	LOC5564140
XM_021855603	LOC5564140
XM_021855602	LOC5564140
XM_021855600	LOC5564140
XM_021855599	LOC5564140
XM_021855596	LOC5564140
XM_001648388	LOC5564140
XR_002502736	LOC110679835
XM_001648386	LOC5564141
XM_021855617	LOC5564113
XM_021855619	LOC5564113
XM_021855618	LOC5564113
XM_021855621	LOC5564127
XM_021855622	LOC5564127
XM_021855620	LOC5564127
XR_002502737	LOC110679836
XM_021855643	LOC5564120
XM_021855644	LOC5564120
XM_021855642	LOC5564120
XM_021855641	LOC5564120
XM_021855639	LOC5564120
XM_021855640	LOC5564120
XM_001651075	LOC5566716
XM_021855645	LOC5566716
XR_002502738	LOC110679837
XR_002502739	LOC110679838
XM_021855646	LOC5566714
XM_021855649	LOC5566712
XM_001651070	LOC5566712
XM_021855650	LOC5566710
XR_002502741	LOC110679842
XR_002502740	LOC110679842
XR_002502742	LOC110679842
XM_021855647	LOC110679839
XM_021855648	LOC110679839
XM_021855654	LOC5566708
XM_021855653	LOC5566708
XM_001651065	LOC5566707
XM_001651064	LOC5566706
XM_001651063	LOC5566705
XM_001651062	LOC5566704
XM_001651061	LOC5566703
XM_021855664	LOC5566703
XM_021855665	LOC5566703
XM_021855668	LOC5566702
XM_021855674	LOC5566701
XM_001651059	LOC5566701
XM_021855673	LOC5566701
XR_002502749	LOC110679844
XM_021855701	LOC5566699
XM_021855700	LOC5566699
XM_021855714	LOC5566699
XM_021855713	LOC5566699
XM_021855715	LOC5566699
XM_021855716	LOC5566699
XM_021855718	LOC5566699
XM_021855719	LOC5566699
XM_021855707	LOC5566699
XM_021855717	LOC5566699
XM_021855720	LOC5566699
XM_021855703	LOC5566699
XM_021855704	LOC5566699
XM_021855705	LOC5566699
XM_021855712	LOC5566699
XM_021855702	LOC5566699
XM_021855709	LOC5566699
XM_021855710	LOC5566699
XM_021855711	LOC5566699
XM_021855708	LOC5566699
XM_001651056	LOC5566698
XM_021855730	LOC5566696
XM_021855729	LOC5566696
XM_021855731	LOC5566696
XM_021855732	LOC5566696
XM_001651052	LOC5566694
XM_021855761	LOC5566693
XM_021855793	LOC5566691
XM_021855791	LOC5566691
XM_021855792	LOC5566691
XM_001651047	LOC5566690
XM_001651046	LOC5566689
XM_001651045	LOC5566688
XM_001651044	LOC5566687
XR_002502762	LOC110679861
XM_001651043	LOC5566686
XM_001651042	LOC5566685
XM_021855823	LOC110679862
XR_002502763	LOC5568574
XM_021855824	LOC5568574
XM_021855832	LOC5568574
XM_021855827	LOC5568574
XM_021855825	LOC5568574
XM_021855833	LOC5568574
XM_021855828	LOC5568574
XM_021855834	LOC5568574
XM_021855830	LOC5568574
XM_021855831	LOC5568574
XM_021855826	LOC5568574
XM_021855829	LOC5568574
XM_021855835	LOC110679863
XM_021855836	LOC5568576
XM_021855838	LOC5568576
XM_021855839	LOC5568576
XM_021855837	LOC5568576
XM_021855840	LOC5568577
XM_001652357	LOC5568578
XM_001652358	LOC5568579
XR_002502765	LOC110679865
XM_021855855	LOC5568580
XM_021855848	LOC5568580
XM_021855849	LOC5568580
XM_021855850	LOC5568580
XM_021855851	LOC5568580
XM_021855852	LOC5568580
XM_021855853	LOC5568580
XM_021855854	LOC5568580
XM_021855856	LOC5568580
XR_002502766	LOC110679866
XM_001652362	LOC5568583
XM_021855872	LOC5568583
XR_002502769	LOC110679874
XM_001652364	LOC5568585
XM_001652365	LOC5568586
XM_021855913	LOC5568587
XM_001652369	LOC5568588
XM_001652368	LOC5568588
XM_001652367	LOC5568603
XM_021855917	LOC5568589
XM_001652372	LOC5568590
XM_021855919	LOC5568591
XM_001652374	LOC5568592
XM_021855928	LOC5568593
XM_001652375	LOC5568593
XM_001652376	LOC5568594
XM_021855939	LOC5568595
XM_021855940	LOC5568595
XM_021855937	LOC5568595
XM_021855941	LOC5568595
XM_021855952	LOC5568599
XM_021855949	LOC5568599
XM_021855951	LOC5568599
XM_021855950	LOC5568599
XR_002502774	LOC110679880
XR_002502775	LOC110679881
XM_001652382	LOC5568600
XM_001652383	LOC5568601
XM_001652384	LOC5568602
XM_021855977	LOC5569487
XM_021855978	LOC5569487
XM_021855980	LOC5569487
XM_021855976	LOC5569487
XM_021855979	LOC5569487
XM_021855981	LOC5569490
XM_001658526	LOC5569491
XM_021855986	LOC5569492
XM_021855989	LOC5569133
XM_021855988	LOC5569133
XM_021855987	LOC5569133
XR_002502782	LOC110679890
XM_021855991	LOC5569493
XM_001658528	LOC5569493
XM_001658529	LOC5569494
XR_002502783	LOC110679891
XM_001652688	LOC5569134
XM_021848431	LOC5569131
XM_021848432	LOC5569131
XM_021848430	LOC5569131
XM_021848435	LOC5569132
XM_021848454	LOC5569135
XM_021848455	LOC5569135
XM_001652693	LOC5569135
XM_011495078	LOC5569135
XM_001652694	LOC5569138
XM_001652696	LOC5569137
XM_021848486	LOC5569137
XM_001652695	LOC5569136
XM_021848492	LOC5569144
XM_001652698	LOC5569143
XM_021848494	LOC5569143
XM_021848502	LOC5569142
XM_021848503	LOC5569142
XM_021848501	LOC5569142
XM_021848497	LOC5569142
XM_021848499	LOC5569142
XM_021848505	LOC5569142
XM_021848504	LOC5569142
XM_021848506	LOC5569142
XM_021848500	LOC5569142
XM_001652700	LOC5569141
XM_001652701	LOC5569140
XM_021850908	LOC110678280
XR_002502156	LOC110679038
XM_021848571	LOC5569139
XM_001654398	LOC5573234
XM_001654397	LOC5573232
XM_021848589	LOC5573232
XM_001654396	LOC5573230
XM_001654395	LOC5573231
XM_021848592	LOC110677657
XR_002501102	LOC110677658
XM_021848596	LOC5573233
XM_001654394	LOC5573233
XM_001654393	LOC5573213
XR_002501105	LOC5573215
XM_021848605	LOC5573215
XM_021848602	LOC5573215
XM_021848603	LOC5573215
XM_021848601	LOC5573215
XM_021848598	LOC5573215
XM_021848600	LOC5573215
XM_021848599	LOC5573215
XR_002501106	LOC5573209
XR_002501108	LOC110677662
XM_021848606	LOC110677661
XM_001654389	LOC5573214
XM_021848613	LOC5573214
XM_001654388	LOC5573222
XM_021848615	LOC5573208
XM_021848616	LOC5573208
XM_001654385	LOC5573217
XM_021848618	LOC5573217
XM_021848617	LOC5573224
XM_001654383	LOC5573228
XM_001654382	LOC5573227
XM_001654381	LOC5573216
XM_021848635	LOC5573210
XM_001654380	LOC5573210
XM_001654379	LOC5573219
XR_002501111	LOC5573218
XR_002501110	LOC5573218
XR_002501112	LOC5573218
XR_002501113	LOC5573218
XM_021848640	LOC5573218
XM_021848636	LOC5573218
XM_021848637	LOC5573218
XM_021848638	LOC5573218
XM_001654375	LOC5573229
XR_002501114	LOC110677668
XM_021848641	LOC110677669
XR_002501115	LOC110677670
XM_021848643	LOC5573207
XM_021848644	LOC5573207
XM_021848645	LOC5573207
XR_002501116	LOC110677671
XM_001654373	LOC5573221
XM_021848646	LOC5573221
XR_002501117	LOC5573223
XM_001654370	LOC5573211
XM_021856013	LOC110680191
XR_002502785	LOC110680193
XM_021856015	LOC110680195
XM_021856016	LOC110680197
XM_021856017	LOC5566918
XM_001651283	LOC5566919
XR_002502786	LOC110680198
XR_002502787	LOC110680198
XM_021856020	LOC110680201
XM_021856018	LOC110680199
XR_002502788	LOC110680200
XR_002502789	LOC110680202
XM_021856021	LOC110680203
XM_021856022	LOC110680204
XM_021856024	LOC110680207
XR_002502790	LOC110680208
XR_002502791	LOC110680209
XM_001661929	LOC5575461
XM_021856025	LOC110680210
XR_002502793	LOC110680212
XR_002502792	LOC110680211
XM_021856026	LOC110680213
XM_021856028	LOC110680214
XM_021856029	LOC110680215
XM_021856031	LOC110680216
XM_021856030	LOC110680216
XM_001653095	LOC5570319
XM_021856032	LOC110680217
XM_021856033	LOC110680219
XR_002502794	LOC110680218
XR_002502795	LOC110680224
XM_021856037	LOC110680223
XM_021856038	LOC110680223
XM_021856039	LOC110680223
XM_021856041	LOC110680223
XM_021856035	LOC110680222
XM_021856036	LOC110680222
XR_002502796	LOC110680225
XM_021856042	LOC110680225
XM_021856043	LOC110680225
XM_021856034	LOC110680221
XM_001653748	LOC5571852
XM_021856044	LOC110680228
XM_021856045	LOC110680229
XR_002502797	LOC110680230
XM_021856050	LOC5570224
XM_021856048	LOC110680233
XM_021856049	LOC110680234
XM_021856047	LOC110680232
XM_021856046	LOC110680232
XM_021856051	LOC110680236
XM_021856052	LOC110680236
XM_021856053	LOC5569909
XM_021856054	LOC110680238
XR_002502799	LOC110680239
XR_002502800	LOC110680240
XM_021856057	LOC110680243
XM_021856055	LOC110680241
XR_002502801	LOC110680244
XR_002502802	LOC110680245
XM_021856058	LOC110680246
XM_021856059	LOC110680247
XM_021856060	LOC110680248
XM_021856061	LOC5564315
XR_002502803	LOC110680250
XM_021856063	LOC110680249
XM_021856064	LOC110680251
XM_021856065	LOC110680252
XM_021856066	LOC110680253
XM_001656476	LOC5577506
XM_021856067	LOC5577506
XM_021856069	LOC5576973
XM_001663014	LOC5576969
XM_021856070	LOC110680255
XM_021856074	LOC23687678
XM_011494774	LOC23687678
XM_001661182	LOC5574176
XM_021856071	LOC5574176
XM_001661183	LOC5574176
XM_021856073	LOC110680256
XM_001658056	LOC5568725
XR_002502805	LOC110680258
XR_002502804	LOC110680257
XR_002502806	LOC110680259
XM_021856075	LOC110680260
XM_021856077	LOC110680261
XM_021856078	LOC110680263
XR_002502807	LOC110680262
XM_021856079	LOC110680264
XM_021856089	LOC23687723
XM_021856090	LOC23687723
XR_002502808	LOC110680266
XM_021856083	LOC110680266
XM_021856082	LOC110680266
XM_021856081	LOC110680266
XM_021856085	LOC110680266
XM_021856087	LOC110680267
XM_021856088	LOC110680268
XR_002502809	LOC110680271
XR_002502810	LOC110680271
XM_021856080	LOC110680265
XM_021856086	LOC5566054
XM_021856091	LOC110680269
XM_021856092	LOC110680272
XM_021856093	LOC5572598
XM_021856096	LOC110680273
XM_001655624	LOC5575300
XM_021856097	LOC110680274
XR_002502811	LOC110680275
XR_002502812	LOC110680276
XM_021856098	LOC110680277
XM_021856099	LOC110680278
XM_021856101	LOC110680279
XM_021856100	LOC110680279
XM_021856102	LOC110680279
XM_021856103	LOC110680279
XR_002502814	LOC110680283
XR_002502813	LOC110680282
XM_021856122	LOC110680289
XM_021856126	LOC110680290
XM_021856124	LOC110680290
XM_021856127	LOC110680290
XM_021856125	LOC110680290
XR_002502819	LOC110680294
XR_002502818	LOC110680293
XR_002502817	LOC110680292
XR_002502816	LOC110680291
XR_002502815	LOC110680288
XR_002502820	LOC110680295
XM_021856106	LOC110680286
XM_021856107	LOC110680286
XM_021856110	LOC110680286
XM_021856111	LOC110680286
XM_021856116	LOC110680286
XM_021856117	LOC110680286
XM_021856108	LOC110680286
XM_021856109	LOC110680286
XM_021856112	LOC110680286
XM_021856115	LOC110680286
XM_021856118	LOC110680286
XM_021856119	LOC110680286
XM_021856113	LOC110680286
XM_021856120	LOC110680286
XM_021856105	LOC110680285
XM_021856121	LOC110680287
XM_021856131	LOC110680296
XM_021856130	LOC110680296
XR_002502821	LOC110680297
XM_021856132	LOC110680298
XR_002502822	LOC110680299
XM_021856135	LOC110680300
XM_021856133	LOC5569747
XM_021856134	LOC5569747
XM_021856139	LOC110680303
XM_021856138	LOC110680302
XM_021856137	LOC110680301
XM_021856140	LOC110680304
XM_021856141	LOC110680306
XR_002502823	LOC110680305
XR_002502824	LOC5570207
XM_001656376	LOC5577349
XM_021856143	LOC110680307
XM_021856142	LOC110680307
XM_021856144	LOC110680308
XM_021856145	LOC110680309
XM_021856146	LOC110680310
XR_002502826	LOC110680312
XR_002502825	LOC110680311
XR_002502827	LOC110680313
XR_002502828	LOC110680314
XR_002502829	LOC110680315
XR_002502830	LOC110680316
XR_002502831	LOC110680320
XM_021856147	LOC110680319
XR_002502833	LOC110680321
XR_002502834	LOC110680321
XM_021856149	LOC110680321
XM_021856148	LOC110680321
XR_002502835	LOC110680322
XR_002502836	LOC110680323
XM_021856151	LOC110680325
XM_001662298	LOC5576014
XM_021856150	LOC110680324
XR_002502838	LOC110680326
XR_002502837	LOC110680326
XR_002502839	LOC110680328
XM_021856152	LOC110680329
XM_021856154	LOC110680330
XM_021856153	LOC110680330
XM_021856155	LOC110680332
XM_021856156	LOC110680334
XM_021856157	LOC110680335
XM_021856160	LOC110680339
XM_021856158	LOC110680336
XR_002502841	LOC110680337
XM_021856159	LOC110680338
XR_002502842	LOC110680340
XM_021856161	LOC110680342
XM_021856162	LOC110680343
XM_001650833	LOC5566509
XM_021856164	LOC110680344
XM_021856166	LOC110680347
XM_021856165	LOC110680346
XM_021856167	LOC110680348
XM_021856168	LOC110680349
XM_021856170	LOC110680350
XR_002502843	LOC110680352
XM_021856171	LOC110680362
XM_021856172	LOC110680362
XM_021856173	LOC110680363
XR_002502844	LOC110680364
XR_002502849	LOC110680368
XM_021856174	LOC5571751
XR_002502847	LOC110680366
XR_002502846	LOC110680366
XR_002502845	LOC110680365
XR_002502848	LOC110680367
XM_021856175	LOC110680369
XM_021856176	LOC110680370
XM_001651225	LOC5566904
XM_021856177	LOC110680371
XM_021856179	LOC5576140
XM_021856182	LOC110680374
XM_021856181	LOC110680374
XM_021856180	LOC110680374
XR_002502851	LOC110680373
XR_002502850	LOC110680372
XM_021856184	LOC110680375
XM_021856183	LOC110680375
XM_021856186	LOC110680375
XM_021856185	LOC110680375
XM_021856187	LOC110673994
XM_021856188	LOC110680376
XM_021856190	LOC110680377
XR_002502852	LOC110680379
XM_021856191	LOC110680378
XM_021856193	LOC110680381
XM_021856192	LOC110680380
XR_002502853	LOC110680382
XM_021856194	LOC110680383
XR_002502854	LOC110680384
XM_021856195	LOC110680385
XM_001649224	LOC5564935
XR_002502855	LOC110680386
XM_001649222	LOC5564931
XR_002502856	LOC110680387
XM_021856196	LOC5566197
XM_021856197	LOC110680388
XM_021856198	LOC110680390
XM_021856199	LOC110680390
XM_001656883	LOC5578362
XR_002502857	LOC5567348
XR_002502858	LOC5567348
XM_021856201	LOC110680393
XM_021856200	LOC110680392
XM_021856202	LOC110680394
XR_002502859	LOC110680395
XM_021856203	LOC110680396
XM_021856204	LOC110680398
XM_021856205	LOC110680399
XR_002502861	LOC110680401
XR_002502860	LOC110680400
XR_002502862	LOC110680403
XR_002502863	LOC110680405
XM_021856206	LOC110680404
XM_021856207	LOC110680406
XM_021856210	LOC110680407
XM_021856208	LOC5571440
XM_021856209	LOC5571440
XM_021856211	LOC5572070
XR_002502864	LOC5565175
XR_002502865	LOC5565175
XM_021856212	LOC110680411
XR_002502866	LOC5565168
XR_002502867	LOC110680413
XR_002502868	LOC5574415
XR_002502869	LOC5574415
XM_021856214	LOC110680414
XM_021856215	LOC110680416
XM_021856216	LOC110680417
XM_021856217	LOC5580256
XR_002502871	LOC110680418
XM_021856218	LOC110680419
XR_002502872	LOC110680420
XM_021856220	LOC110680422
XM_021856219	LOC110680421
XR_002502873	LOC110680423
XM_021856221	LOC110680424
XM_021856223	LOC110680425
XM_021856224	LOC110680426
XM_021856225	LOC110680427
XM_001652899	LOC5569724
XM_021856226	LOC110680428
XM_021856227	LOC110680429
XM_001660365	LOC5572470
XM_021856228	LOC110680430
XM_021856229	LOC110680432
XM_021856230	LOC110674016
XM_021856231	LOC5580120
XR_002502874	LOC110680433
XM_021856232	LOC110680434
XM_021856233	LOC110680436
XR_002502875	LOC110680435
XM_001656638	LOC5577904
XM_021856235	LOC110680437
XM_021856236	LOC110680439
XM_021856237	LOC110680440
XR_002502877	LOC110680441
XR_002502876	LOC110680441
XR_002502879	LOC110680442
XR_002502878	LOC110680442
XR_002502880	LOC110680443
XM_021856238	LOC110680444
XM_021856239	LOC110680445
XR_002502881	LOC110680446
XM_021856240	LOC110680447
XM_021856242	LOC5568392
XM_021856241	LOC110680448
XM_001660505	LOC5572727
XM_001660506	LOC5572736
XR_002502882	LOC110680449
XM_021856243	LOC5566451
XR_002502883	LOC110680450
XM_021856245	LOC110680452
XM_021856244	LOC110680451
XM_021856254	LOC110680453
XM_021856256	LOC110680453
XM_021856253	LOC110680453
XM_021856247	LOC110680453
XM_021856248	LOC110680453
XM_021856249	LOC110680453
XM_021856255	LOC110680453
XM_021856251	LOC110680453
XM_021856252	LOC110680453
XM_021856250	LOC110680453
XM_021856258	LOC110680453
XR_002502884	LOC110680454
XM_021856259	LOC110680455
XM_021856260	LOC110680456
XM_021856261	LOC5577668
XR_002502885	LOC110680459
XM_021856263	LOC110680460
XM_021856264	LOC5578990
XM_021856265	LOC110680461
XM_021856268	LOC5577361
XM_021856269	LOC110680464
XR_002502886	LOC110680463
XM_001664113	LOC5578979
XM_021856267	LOC5578980
XM_021856266	LOC110680462
XR_002502888	LOC110680466
XR_002502887	LOC110680465
XM_021856272	LOC110680467
XM_021856273	LOC110680468
XM_021856275	LOC5572423
XM_021856276	LOC5572423
XM_021856274	LOC5572425
XM_021856277	LOC110680469
XM_021856278	LOC5565057
XR_002502890	LOC110680471
XR_002502889	LOC110680470
XM_011495007	LOC5567251
XM_021856279	LOC110680472
XM_021856280	LOC110680472
XM_021856281	LOC110680473
XM_001660092	LOC5572034
XM_021856282	LOC110680475
XM_001659229	LOC5570692
XM_021856283	LOC110680477
XR_002502892	LOC110680478
XM_021856284	LOC110680479
XM_001656482	LOC5577511
XM_021856285	LOC110680480
XM_021856286	LOC110680481
XM_021856288	LOC110680483
XM_021856289	LOC110680484
XM_021856287	LOC110680482
XR_002502894	LOC110680486
XM_021856290	LOC110680487
